date,temp_max,temp_min,temp_mean,precipitation,wind_speed_max,weather,year,month,day,day_of_year,day_of_week,time_index,doy_sin,doy_cos,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_7,temp_lag_14,temp_roll_mean_7,temp_roll_std_7,temp_roll_mean_14,temp_roll_std_14,temp_roll_mean_30,temp_roll_std_30
2013-10-25,12.2,7.8,10.0,0.0,1.8,sun,2013,10,25,298,4,663,-0.9155458729775467,0.40221356823680365,8.05,9.45,10.8,10.0,12.25,9.528571428571428,0.8630648598923989,10.285714285714286,1.143111235489705,11.401666666666667,1.6438224657335871
2013-10-26,11.7,8.3,10.0,0.0,2.7,sun,2013,10,26,299,5,664,-0.9084917035725082,0.41790288888678667,10.0,8.05,9.45,9.2,11.65,9.528571428571428,0.8630648598923989,10.125,0.9941656726194474,11.31,1.6427164214736483
2013-10-27,13.9,8.3,11.1,1.8,4.4,fog,2013,10,27,300,6,665,-0.9011686968561569,0.4334685453485363,10.0,10.0,8.05,9.2,10.85,9.642857142857142,0.8652690195486076,10.007142857142856,0.8920281866139501,11.236666666666668,1.6507016968410446
2013-10-28,14.4,7.2,10.8,0.0,5.1,sun,2013,10,28,301,0,666,-0.8935790198239952,0.4489059314938798,11.1,10.0,10.0,10.0,9.75,9.914285714285715,0.9919317372827128,10.025,0.9124670700061681,11.198333333333334,1.6396742387423437
2013-10-29,13.3,3.3,8.3,0.0,2.2,sun,2013,10,29,302,1,667,-0.8857249183835637,0.4642104791518923,10.8,11.1,10.0,10.8,10.3,10.028571428571428,1.0479571965087193,10.1,0.9310870404653739,11.084999999999999,1.5394888314206283
2013-10-30,15.0,5.6,10.3,0.5,3.9,sun,2013,10,30,303,2,668,-0.8776087166898392,0.4793776594606945,8.3,10.8,11.1,9.45,10.85,9.671428571428573,1.161126300500689,9.957142857142857,1.0445567964923614,10.936666666666666,1.587175616238323
2013-10-31,14.4,10.6,12.5,0.3,2.2,fog,2013,10,31,304,3,669,-0.8692328164574792,0.49440298420761813,10.3,8.3,10.8,8.05,11.65,9.792857142857143,1.1784271195923006,9.917857142857143,1.0184088537547555,10.881666666666666,1.5794195427288837
2013-11-01,17.8,11.7,14.75,1.3,1.4,sun,2013,11,1,305,4,670,-0.8605996962501181,0.5092820071573356,12.5,10.3,8.3,10.0,10.0,10.428571428571429,1.2776466461354161,9.978571428571428,1.146854273774227,10.91,1.6011526020877291
2013-11-02,14.4,8.3,11.35,12.7,7.9,fog,2013,11,2,306,5,671,-0.8517119107469189,0.5240103253675756,14.75,12.5,10.3,10.0,9.2,11.107142857142858,2.043776849248452,10.317857142857141,1.715383691420294,11.031666666666666,1.748027624127414
2013-11-03,12.2,4.4,8.3,0.5,2.4,sun,2013,11,3,307,6,672,-0.8425720899866032,0.5385835804920232,11.35,14.75,12.5,11.1,9.2,11.3,1.9847333993931746,10.471428571428573,1.7038095647596736,11.021666666666668,1.7452241893992462
2013-11-04,10.6,3.9,7.25,0.0,1.6,drizzle,2013,11,4,308,0,673,-0.8331829385891785,0.5529974600700271,8.3,11.35,14.75,10.8,10.0,10.9,2.290378425792003,10.407142857142857,1.7711205864840607,10.908333333333333,1.808890083264659
2013-11-05,13.3,7.2,10.25,2.5,3.1,fog,2013,11,5,309,1,674,-0.8235472349556007,0.5672476988027229,7.25,8.3,11.35,8.3,10.8,10.392857142857142,2.6766628120710187,10.210714285714285,1.9619631623832667,10.678333333333333,1.8211252363406207
2013-11-06,12.8,7.8,10.3,3.8,1.7,sun,2013,11,6,310,2,675,-0.8136678304455991,0.5813300798152042,10.25,7.25,8.3,10.3,9.45,10.671428571428573,2.519400911403557,10.171428571428573,1.9547490775144138,10.509999999999998,1.59905144296276
2013-11-07,11.1,10.0,10.55,30.0,7.2,fog,2013,11,7,311,3,676,-0.8035476485339116,0.5952404359043674,10.3,10.25,7.25,12.5,8.05,10.671428571428573,2.519400911403557,10.232142857142858,1.9437876528983147,10.389999999999999,1.4653703780367258
2013-11-08,13.3,7.2,10.25,0.0,4.1,sun,2013,11,8,312,4,677,-0.7931896839451843,0.6089746507720486,10.55,10.3,10.25,14.75,10.0,10.392857142857142,2.387891079912133,10.410714285714286,1.8399601345417265,10.379999999999999,1.4631449358994435
2013-11-09,11.1,5.0,8.05,1.8,1.4,sun,2013,11,9,313,5,678,-0.7825970017677834,0.6225286602431057,10.25,10.55,10.3,11.35,10.0,9.75,1.4349796746528483,10.428571428571429,1.8368780251068366,10.378333333333334,1.463267678468463
2013-11-10,11.1,8.3,9.7,0.0,4.4,sun,2013,11,10,314,6,679,-0.7717727365467837,0.6358984534680745,8.05,10.25,10.55,8.3,11.1,9.278571428571428,1.3619401427306128,10.289285714285715,1.9427556332562659,10.268333333333334,1.5109647142855478
2013-11-11,16.1,6.1,11.1,0.0,2.6,fog,2013,11,11,315,0,680,-0.7607200913564104,0.6490800741100398,9.7,8.05,10.25,7.25,10.8,9.478571428571428,1.295459102293243,10.189285714285713,1.9338262760479712,10.183333333333334,1.4667189123400606
2013-11-12,15.6,8.9,12.25,4.1,2.2,fog,2013,11,12,316,1,681,-0.7494423368521953,0.6620696215153815,11.1,9.7,8.05,10.25,8.3,10.028571428571428,0.9673232581275057,10.210714285714287,1.9427556332562645,10.165000000000001,1.4511083754293812
2013-11-13,13.9,10.6,12.25,0.0,3.8,sun,2013,11,13,317,2,682,-0.7379428103031386,0.6748632518680403,12.25,11.1,9.7,10.3,10.3,10.314285714285715,1.2863754913562488,10.492857142857144,1.9307090310652402,10.211666666666668,1.4957228291395142
2013-11-14,11.1,6.1,8.6,1.3,1.1,fog,2013,11,14,318,3,683,-0.7262249146041543,0.6874571793269664,12.25,12.25,11.1,10.55,12.5,10.592857142857143,1.4794223454411524,10.632142857142858,1.9852927649686551,10.295,1.53815552327878
2013-11-15,10.6,7.2,8.9,3.0,6.0,sun,2013,11,15,319,4,684,-0.7142921172691032,0.699847677146407,8.6,12.25,12.25,10.25,14.75,10.314285714285715,1.6612531127922774,10.35357142857143,1.97663897774762,10.238333333333333,1.5689708538496825
2013-11-16,10.0,5.0,7.5,0.0,4.6,sun,2013,11,16,320,5,685,-0.7021479494046978,0.7120310787787131,8.9,8.6,12.25,8.05,11.35,10.12142857142857,1.7461522324951357,9.935714285714287,1.5475077446590382,10.173333333333336,1.5830858850801963
2013-11-17,11.7,7.2,9.45,5.3,5.4,fog,2013,11,17,321,6,686,-0.6897960046655887,0.7240037789593305,7.5,8.9,8.6,9.7,8.3,10.042857142857143,1.86333674077552,9.660714285714286,1.6173552213683238,10.035,1.630218411430027
2013-11-18,12.8,9.4,11.1,26.2,3.9,fog,2013,11,18,322,0,687,-0.6772399381909491,0.7357622347736527,9.45,7.5,8.9,11.1,7.25,10.007142857142856,1.8733723093725756,9.742857142857144,1.5714835155228042,10.016666666666667,1.6337144758205675
2013-11-19,13.3,4.4,8.850000000000001,1.0,5.1,fog,2013,11,19,323,1,688,-0.6644834655228552,0.7473029667054297,11.1,9.45,7.5,12.25,10.25,10.007142857142856,1.8733723093725756,10.017857142857142,1.4324007742323603,10.08,1.6377865635015232
2013-11-20,7.8,1.7,4.75,0.0,4.3,sun,2013,11,20,324,2,689,-0.6515303615068021,0.75862255966641,8.850000000000001,11.1,9.45,12.25,10.3,9.521428571428572,1.6183471874254138,9.917857142857143,1.463479408130316,10.068333333333333,1.6454997843299182
2013-11-21,7.8,-0.5,3.65,0.0,3.6,sun,2013,11,21,325,3,690,-0.6383844591746642,0.769717664006921,4.75,8.850000000000001,11.1,8.6,10.55,8.450000000000001,1.9578900207451553,9.52142857142857,2.003911011162622,9.893333333333334,1.9108011198291042
2013-11-22,9.4,0.0,4.7,0.0,4.6,sun,2013,11,22,326,4,691,-0.6250496486104377,0.7805849965070866,3.65,4.75,8.850000000000001,8.9,10.25,7.742857142857143,2.661989946673467,9.028571428571428,2.514856953089962,9.655,2.2154376075853244
2013-11-23,11.1,1.1,6.1,0.0,2.6,sun,2013,11,23,327,5,692,-0.6115298757991053,0.7912213413483807,4.7,3.65,4.75,7.5,8.05,7.142857142857143,2.8259848683583937,8.632142857142856,2.73528279671799,9.496666666666668,2.3931991765940666
2013-11-24,11.7,0.6,6.15,0.0,0.9,fog,2013,11,24,328,6,693,-0.5978291414589552,0.801623551065242,6.1,4.7,3.65,9.45,9.7,6.942857142857142,2.8459662347828267,8.492857142857144,2.8156743380620886,9.431666666666667,2.4594113163495956
2013-11-25,12.2,2.2,7.199999999999999,0.0,0.5,sun,2013,11,25,329,0,694,-0.5839514998576998,0.8117885474764613,6.15,6.1,4.7,11.1,11.1,6.471428571428571,2.626286532802749,8.239285714285714,2.858131353728205,9.303333333333335,2.5282177630637785
2013-11-26,12.2,2.8,7.5,0.0,1.0,sun,2013,11,26,330,1,695,-0.5699010576127624,0.821713322596059,7.199999999999999,6.15,6.1,8.850000000000001,12.25,5.914285714285714,1.747310859033209,7.960714285714286,2.7457084395769717,9.21,2.553172468747924
2013-11-27,14.4,5.6,10.0,0.0,1.3,sun,2013,11,27,331,2,696,-0.5556819724760489,0.8313949395234058,7.5,7.199999999999999,6.15,4.75,12.25,5.721428571428571,1.4115172518892865,7.621428571428572,2.4527625152148977,9.09,2.545868864624026
2013-11-28,11.7,3.3,7.5,0.0,0.7,sun,2013,11,28,332,3,697,-0.5412984521036173,0.8408305333122887,10.0,7.5,7.199999999999999,3.65,8.6,6.471428571428571,2.0566674384501455,7.460714285714286,2.1852810566841607,9.063333333333334,2.5314890443391524
2013-11-29,9.4,5.0,7.2,0.5,2.1,fog,2013,11,29,333,4,698,-0.5267547528105542,0.8500173118187018,7.5,10.0,7.5,4.7,8.9,7.021428571428571,1.6512260956779206,7.382142857142857,2.1608053291143587,9.036666666666667,2.543989987690837
2013-11-30,11.1,7.2,9.15,2.3,3.9,fog,2013,11,30,334,5,699,-0.5120551783114646,0.8589525565270845,7.2,7.5,10.0,6.1,7.5,7.378571428571429,1.2980296423352908,7.260714285714286,2.11625381742823,8.933333333333334,2.5538454214735813
2013-12-01,13.3,7.8,10.55,3.0,8.8,fog,2013,12,1,335,6,700,-0.4972040784469378,0.8676336233547726,9.15,7.2,7.5,6.15,9.45,7.814285714285715,1.30917094813042,7.378571428571429,2.1757151154817134,8.821666666666665,2.464180752625335
2013-12-02,7.8,1.7,4.75,4.6,3.5,sun,2013,12,2,336,0,701,-0.4822058478963526,0.8760579434344281,10.55,9.15,7.2,7.199999999999999,11.1,8.442857142857141,1.4278271870890427,7.457142857142857,2.2739204660043923,8.681666666666667,2.223289087774252
2013-12-03,5.0,-0.5,2.25,0.0,5.6,sun,2013,12,3,337,1,702,-0.46706492487743034,0.8842230238742036,4.75,10.55,9.15,7.5,8.850000000000001,8.092857142857143,1.9776729952625152,7.003571428571429,2.1194578666137645,8.461666666666668,2.2760629700599546
2013-12-04,4.4,-2.1,1.15,0.0,1.6,sun,2013,12,4,338,2,703,-0.451785789832884,0.8921264484954345,2.25,4.75,10.55,10.0,4.75,7.342857142857143,2.980971398083284,6.5321428571428575,2.3934692508875797,8.26,2.543226297441891
2013-12-05,1.1,-4.9,-1.9,0.0,2.6,sun,2013,12,5,339,3,704,-0.4363729641045924,0.8997658785476209,1.15,2.25,4.75,7.5,3.65,6.078571428571429,3.498077703403364,6.2749999999999995,2.764315884209254,8.056666666666667,2.8518818147071707
2013-12-06,1.1,-4.3,-1.6,0.0,4.7,sun,2013,12,6,340,4,705,-0.42083100859565564,0.9071390534005044,-1.9,1.15,2.25,7.2,4.7,4.735714285714287,4.517255277056564,5.878571428571429,3.4760562470947294,7.651666666666667,3.349047299769288
2013-12-07,0.0,-7.1,-3.55,0.0,3.1,sun,2013,12,7,341,5,706,-0.4051645224207563,0.9142437912130223,-1.6,-1.9,1.15,9.15,6.1,3.4785714285714286,4.923401360074261,5.428571428571429,4.00752725820723,7.254999999999999,3.709850587194903
2013-12-08,2.2,-6.6,-2.2,0.0,2.2,sun,2013,12,8,342,6,707,-0.3893781415452015,0.9210779895789526,-3.55,-1.6,-1.9,10.55,6.15,1.6642857142857144,4.82413328016153,4.739285714285714,4.659942991209,6.785,4.145586560552622
2013-12-09,1.1,-4.9,-1.9,0.0,1.3,sun,2013,12,9,343,0,708,-0.37347653741307074,0.9276396261490467,-2.2,-3.55,-1.6,4.75,7.199999999999999,-0.15714285714285717,2.954858791243773,4.142857142857143,4.988288481836345,6.37,4.4019901455341035
2013-12-10,5.6,0.6,3.1,0.0,1.5,sun,2013,12,10,344,1,709,-0.3574644155648614,0.9339267592294762,-1.9,-2.2,-3.55,2.25,7.5,-1.1071428571428572,2.0423492542145216,3.4928571428571433,5.149565222231981,6.038333333333333,4.639479818741084
2013-12-11,5.0,-1.6,1.7,0.0,0.8,sun,2013,12,11,345,2,710,-0.34134651424503615,0.9399375283564133,3.1,-1.9,-2.2,1.15,10.0,-0.9857142857142857,2.285956088400513,3.1785714285714284,5.018799821506209,5.818333333333333,4.616284581060119
2013-12-12,5.6,-0.5,2.55,6.9,2.3,sun,2013,12,12,346,3,711,-0.3251276029999093,0.9456701548465688,1.7,3.1,-1.9,-1.9,7.5,-0.9071428571428569,2.3791505086600298,2.585714285714286,4.6258649324883505,5.505,4.564147199113158
2013-12-13,9.4,5.6,7.5,0.5,2.9,fog,2013,12,13,347,4,712,-0.30881248126625377,0.9511229423235357,2.55,1.7,3.1,-1.6,7.2,-0.27142857142857135,2.648876671166054,2.232142857142857,4.40526813742778,5.1816666666666675,4.410850323317799
2013-12-14,9.4,6.1,7.75,0.0,3.7,sun,2013,12,14,348,5,713,-0.29240597695107734,0.9562942772197719,7.5,2.55,1.7,-3.55,9.15,1.0285714285714287,3.8492268858886134,2.253571428571429,4.431941070044897,5.023333333333334,4.229916713399796
2013-12-15,11.7,8.3,10.0,1.3,3.9,fog,2013,12,15,349,6,714,-0.27591294500296043,0.9611826292540837,7.75,7.5,2.55,-2.2,10.55,2.642857142857143,3.976433554018468,2.1535714285714285,4.2774661930827795,4.995,4.207922535998685
2013-12-16,10.0,4.4,7.2,0.3,1.0,sun,2013,12,16,350,0,715,-0.2593382659754056,0.9657865518844574,10.0,7.75,7.5,-1.9,4.75,4.385714285714286,4.16900410626991,2.1142857142857143,4.196171724662397,5.031666666666667,4.24772724896612
2013-12-17,8.3,4.4,6.3500000000000005,0.0,2.7,sun,2013,12,17,351,1,716,-0.2426868445825954,0.9701046827361175,7.2,10.0,7.75,3.1,2.25,5.685714285714286,3.1849534645625055,2.289285714285714,4.362346694305456,5.0216666666666665,4.242065277207795
2013-12-18,7.8,2.2,5.0,1.3,2.8,fog,2013,12,18,352,2,717,-0.22596360824801906,0.974135744004672,6.3500000000000005,7.2,10.0,1.7,1.15,6.1499999999999995,2.975175064877158,2.582142857142857,4.495108758111624,4.918333333333333,4.167577716490551
2013-12-19,5.0,0.0,2.5,0.0,2.1,sun,2013,12,19,353,3,718,-0.20917350564635637,0.9778785428342386,5.0,6.3500000000000005,7.2,2.55,-1.9,6.621428571428573,2.347846023993287,2.857142857142857,4.518460303740934,4.715,4.001059127022636
2013-12-20,8.3,0.6,4.45,5.6,3.7,fog,2013,12,20,354,4,719,-0.19232150523909483,0.9813319716704275,2.5,5.0,6.3500000000000005,7.5,-1.6,6.614285714285714,2.362328351033229,3.1714285714285713,4.310350435767374,4.503333333333333,3.94229788875451
2013-12-21,8.9,5.6,7.25,5.6,2.3,fog,2013,12,21,355,5,720,-0.17541259380427843,0.9844950085880858,4.45,2.5,5.0,7.75,-3.55,6.178571428571429,2.4513358845837008,3.6035714285714286,4.092980120124626,4.493333333333334,3.94203110025814
2013-12-22,10.6,8.3,9.45,10.7,4.0,fog,2013,12,22,356,6,721,-0.15845177496083632,0.9873667175937016,7.25,4.45,2.5,10.0,-2.2,6.107142857142857,2.404757190000121,4.375,3.632902526800016,4.613333333333333,3.9701674882878146
2013-12-23,11.7,6.1,8.899999999999999,1.5,5.9,fog,2013,12,23,357,0,722,-0.14144406768794202,0.9899462489023779,9.45,7.25,4.45,7.2,-1.9,6.028571428571429,2.261057485421609,5.207142857142857,3.33286993115861,4.7716666666666665,4.06727230745479
2013-12-24,8.3,2.8,5.550000000000001,0.0,1.7,sun,2013,12,24,358,1,723,-0.12439450483979998,0.9922328391893008,8.899999999999999,9.45,7.25,6.3500000000000005,3.1,6.2714285714285705,2.4877796564502557,5.978571428571429,2.7623648094809274,4.864999999999999,4.13044103013811
2013-12-25,6.7,1.7,4.2,0.0,0.8,sun,2013,12,25,359,2,724,-0.10730813165636247,0.9942258118156161,5.550000000000001,8.899999999999999,9.45,5.0,1.7,6.1571428571428575,2.5019040368335363,6.153571428571429,2.6409107028937213,4.845000000000001,4.125453998004979
2013-12-26,6.7,0.6,3.65,0.0,0.5,sun,2013,12,26,360,3,725,-0.09019000427034513,0.9959245770286599,4.2,5.550000000000001,8.899999999999999,2.5,2.55,6.042857142857143,2.5806053184328563,6.332142857142856,2.3891265818652436,4.745,4.102697808801536
2013-12-27,8.9,0.0,4.45,0.3,2.1,fog,2013,12,27,361,4,726,-0.07304518821104743,0.9973286321364752,3.65,4.2,5.550000000000001,4.45,7.5,6.207142857142856,2.3431511139611287,6.410714285714286,2.270308228093431,4.616666666666666,4.073660840531311
2013-12-28,9.4,3.3,6.35,0.0,1.3,sun,2013,12,28,362,5,727,-0.05587875690537313,0.9984375616565666,4.45,3.65,4.2,7.25,7.75,6.207142857142857,2.3431511139611287,6.192857142857143,2.3038310186809783,4.431666666666667,3.944736417341336
2013-12-29,7.2,1.7,4.45,0.0,1.1,sun,2013,12,29,363,6,728,-0.03869579017652689,0.9992510374388481,6.35,4.45,3.65,9.45,10.0,6.078571428571428,2.3006986516522367,6.0928571428571425,2.261029134542944,4.393333333333333,3.919397678332686
2013-12-30,8.9,4.4,6.65,0.3,2.6,sun,2013,12,30,364,0,729,-0.021501372740813793,0.999768818762748,4.45,6.35,4.45,8.899999999999999,7.2,5.364285714285714,1.8015535623720356,5.696428571428571,1.9940743259923048,4.301666666666667,3.883485888178078
2013-12-31,8.3,5.0,6.65,0.5,1.7,sun,2013,12,31,365,1,730,-0.004300592702981974,0.9999907524084426,6.65,4.45,6.35,5.550000000000001,6.3500000000000005,5.042857142857144,1.1476165777488339,5.6571428571428575,1.9674130948312636,4.218333333333333,3.8018254085086185
2014-01-01,7.2,3.3,5.25,0.0,1.2,sun,2014,1,1,1,2,731,0.017201575418260506,0.9998520419557735,6.65,6.65,4.45,4.2,5.0,5.2,1.2945398152754781,5.678571428571429,1.9771496855625588,4.088333333333334,3.641136695701183
2014-01-02,10.6,6.1,8.35,4.1,3.2,sun,2014,1,2,2,3,732,0.03439806061360801,0.9994082116062598,5.25,6.65,6.65,3.65,2.5,5.35,1.2179217270963962,5.696428571428571,1.9716709319091537,4.105,3.64541161764609
2014-01-03,8.9,2.8,5.85,1.5,2.6,fog,2014,1,3,3,4,733,0.051584366869408364,0.9986686402879997,8.35,5.25,6.65,4.45,4.45,6.021428571428571,1.4056010407346817,6.114285714285714,1.858807369031042,4.308333333333334,3.707961688725705
2014-01-04,7.8,0.6,4.2,0.0,2.7,fog,2014,1,4,4,5,734,0.06875540848113941,0.9976335468520451,5.85,8.35,5.25,6.35,7.25,6.221428571428572,1.233848026452645,6.214285714285714,1.7990840160210895,4.465,3.6690022603164207
2014-01-05,8.3,-0.5,3.9,0.0,3.7,sun,2014,1,5,5,6,735,0.08590610426133272,0.9963032375991965,4.2,5.85,8.35,4.45,9.45,5.914285714285714,1.4458890822242807,5.996428571428572,1.8480201761419799,4.668333333333334,3.467595891156857
2014-01-06,7.8,-0.5,3.65,0.3,2.6,fog,2014,1,6,6,0,736,0.10303137904317879,0.9946781061893646,3.9,4.2,5.85,6.65,8.899999999999999,5.835714285714286,1.549923193181533,5.6,1.6329539067400838,4.8516666666666675,3.2641861036926687
2014-01-07,8.3,5.0,6.65,12.2,1.6,sun,2014,1,7,7,1,737,0.1201261651823505,0.9927586335250793,3.65,3.9,4.2,6.65,5.550000000000001,5.4071428571428575,1.6951962942947376,5.2250000000000005,1.4035326309541458,5.091666666666667,2.8654927762210116
2014-01-08,10.0,7.2,8.6,9.7,4.6,fog,2014,1,8,8,2,738,0.13718540405660057,0.9905453876091833,6.65,3.65,3.9,5.25,4.2,5.407142857142857,1.6951962942947376,5.303571428571429,1.4530424692973163,5.386666666666667,2.5241568525137326
2014-01-09,9.4,5.6,7.5,5.8,6.3,fog,2014,1,9,9,3,739,0.1542040475626894,0.988039023376751,8.6,6.65,3.65,8.35,3.65,5.885714285714285,2.0739885658866846,5.617857142857143,1.6574548541078988,5.736666666666666,2.1839908635234933
2014-01-10,12.8,8.3,10.55,4.3,7.0,sun,2014,1,10,10,4,740,0.17117705961019986,0.985240282501282,7.5,8.6,6.65,5.85,4.45,5.764285714285713,1.92520870853752,5.892857142857143,1.6249091267910734,5.883333333333334,2.148268482118665
2014-01-11,14.4,7.2,10.8,21.3,8.8,fog,2014,1,11,11,5,741,0.18809941761179758,0.9821499931752291,10.55,7.5,8.6,4.2,6.35,6.435714285714286,2.6450762883948555,6.328571428571428,1.9859810873017298,6.178333333333333,2.1616039436482017
2014-01-12,11.1,5.6,8.35,1.5,8.1,fog,2014,1,12,12,6,742,0.20496611396949532,0.9787690698649216,10.8,10.55,7.5,3.9,4.45,7.378571428571428,2.881096021606087,6.646428571428571,2.318028363610936,6.453333333333334,2.208367056780035
2014-01-13,10.6,10.0,10.3,0.0,7.1,sun,2014,1,13,13,0,743,0.22177215755648186,0.975098513039961,8.35,10.8,10.55,3.65,6.65,8.014285714285714,2.443309621141381,6.925,2.267559684567583,6.481666666666667,2.2276275973877966
2014-01-14,11.1,7.2,9.15,0.0,1.3,sun,2014,1,14,14,1,744,0.23851257519407648,0.9711394088771653,10.3,8.35,10.8,6.65,6.65,8.964285714285714,1.6165071104376167,7.185714285714285,2.4370086148822527,6.566666666666666,2.3242474990374102
2014-01-15,11.1,5.6,8.35,0.0,2.5,sun,2014,1,15,15,2,745,0.2551824131233728,0.9668929289391521,9.15,10.3,8.35,8.6,5.25,9.321428571428571,1.2559382757050952,7.364285714285715,2.4858390141750815,6.538333333333333,2.285813947437301
2014-01-16,6.7,4.4,5.550000000000001,0.0,2.7,sun,2014,1,16,16,3,746,0.2717767384711357,0.9623603298276545,8.35,9.15,10.3,7.5,8.35,9.285714285714286,1.283132328105214,7.585714285714286,2.4202215864403565,6.576666666666666,2.3068389079271405
2014-01-17,5.6,2.8,4.199999999999999,0.0,2.3,sun,2014,1,17,17,4,747,0.2882906407095177,0.9575429528116719,5.550000000000001,8.35,9.15,10.55,5.85,9.007142857142858,1.8303980831658662,7.385714285714285,2.467436272376877,6.55,2.314161798056967
2014-01-18,9.4,0.6,5.0,0.0,2.2,sun,2014,1,18,18,5,748,0.3047192331091634,0.9524422234305676,4.199999999999999,5.550000000000001,8.35,10.8,4.2,8.1,2.417643480747344,7.267857142857143,2.583126247164575,6.5233333333333325,2.337134014621091
2014-01-19,6.1,3.3,4.699999999999999,0.0,2.5,sun,2014,1,19,19,6,749,0.321057654185271,0.9470596510722283,5.0,4.199999999999999,5.550000000000001,8.35,3.9,7.271428571428572,2.330389299176088,7.325,2.518069315353017,6.6066666666666665,2.230885603233095
2014-01-20,10.0,2.8,6.4,0.0,2.2,sun,2014,1,20,20,0,750,0.3373010691361842,0.9413968285264122,4.699999999999999,5.0,4.199999999999999,10.3,3.65,6.75,2.4539084470833057,7.382142857142858,2.442304014879851,6.615,2.2230047233418206
2014-01-21,10.0,1.7,5.85,0.0,1.5,sun,2014,1,21,21,1,751,0.3534446712740877,0.9354554315134164,6.4,4.699999999999999,5.0,9.15,6.65,6.192857142857143,1.8919629514142031,7.578571428571428,2.219469296035272,6.586666666666668,2.2200471155816364
2014-01-22,9.4,5.6,7.5,0.5,2.6,sun,2014,1,22,22,2,752,0.3694836834473831,0.9292372181882051,5.85,6.4,4.699999999999999,8.35,8.6,5.721428571428571,1.371998889351258,7.521428571428571,2.255225921286668,6.466666666666667,2.156319235103701
2014-01-23,10.0,2.8,6.4,0.0,5.2,fog,2014,1,23,23,3,753,0.38541335945432564,0.9227440286201427,7.5,5.85,6.4,5.550000000000001,7.5,5.6000000000000005,1.1139269874338562,7.442857142857143,2.2338184919425292,6.420000000000001,2.116625486068783
2014-01-24,12.8,1.1,6.95,0.0,1.9,sun,2014,1,24,24,4,754,0.4012289854475009,0.9159777842484877,6.4,7.5,5.85,4.199999999999999,10.55,5.721428571428572,1.153204644623445,7.364285714285714,2.250933872130106,6.448333333333334,2.110257515472755
2014-01-25,12.2,1.1,6.65,0.0,0.8,sun,2014,1,25,25,5,755,0.4169258813287287,0.908940487313808,6.95,6.4,7.5,5.0,10.8,6.114285714285714,1.0077674523893752,7.107142857142857,2.05621545029243,6.54,2.068541048412036
2014-01-26,8.3,0.6,4.45,0.0,1.3,sun,2014,1,26,26,6,756,0.4324994021339788,0.901634220265486,6.65,6.95,6.4,4.699999999999999,8.35,6.3500000000000005,0.8897565210026845,6.810714285714286,1.7608104090737884,6.640000000000001,1.9952270633897293
2014-01-27,9.4,1.7,5.55,0.0,1.3,sun,2014,1,27,27,0,757,0.44794493940789115,0.8940611451454876,4.45,6.65,6.95,6.4,10.3,6.314285714285714,0.9685531674076397,6.5321428571428575,1.8064635173619559,6.64,1.9952270633897293
2014-01-28,11.1,6.1,8.6,8.9,1.6,fog,2014,1,28,28,1,758,0.4632579225674917,0.88622350294858,5.55,4.45,6.65,5.85,9.15,6.192857142857143,1.0084759836128685,6.192857142857143,1.4565313304157887,6.613333333333333,2.0045608915211677
2014-01-29,11.1,7.2,9.15,21.6,3.4,fog,2014,1,29,29,2,759,0.4784338202547012,0.8781236129591848,8.6,5.55,4.45,7.5,8.35,6.5857142857142845,1.335325892093526,6.153571428571428,1.3758164409252231,6.751666666666667,1.9932854240196602
2014-01-30,8.3,6.1,7.2,0.0,6.4,sun,2014,1,30,30,3,760,0.49346814167723735,0.8697638720650646,9.15,8.6,5.55,6.4,5.550000000000001,6.821428571428571,1.6355063290556493,6.210714285714286,1.4862418494861822,6.835,2.0405860382033354
2014-01-31,7.8,5.6,6.699999999999999,2.3,2.6,fog,2014,1,31,31,4,761,0.5083564379375122,0.8611467540480452,7.2,9.15,8.6,6.95,4.199999999999999,6.935714285714285,1.6290882638545723,6.328571428571429,1.4952121390152702,6.8533333333333335,2.0413371772601425
2014-02-01,7.8,2.8,5.3,2.0,0.8,sun,2014,2,1,32,5,762,0.5230943033491326,0.8522748088519838,6.699999999999999,7.2,9.15,6.65,5.0,6.9,1.6314615124687435,6.507142857142857,1.3650665161104356,6.901666666666667,2.019110564398197
2014-02-02,8.9,1.1,5.0,0.0,2.5,sun,2014,2,2,33,6,763,0.5376773767406141,0.8431506618282,5.3,6.699999999999999,7.2,4.45,4.699999999999999,6.707142857142856,1.741988464233889,6.528571428571429,1.3417431666582151,6.8,2.02045573554839
2014-02-03,5.0,0.0,2.5,0.0,4.3,sun,2014,2,3,34,0,764,0.5521013427459208,0.8337770129585915,5.0,5.3,6.699999999999999,5.55,6.4,6.785714285714286,1.632154579514056,6.55,1.3123672093994818,6.7716666666666665,2.04010155821129
2014-02-04,2.8,-2.1,0.3499999999999998,0.0,4.7,sun,2014,2,4,35,1,765,0.5663619330814524,0.8241566360566663,2.5,5.0,5.3,8.6,5.85,6.35,2.291105992019313,6.271428571428572,1.702567550417762,6.715,2.1353813355641904
2014-02-05,-0.5,-5.5,-3.0,0.0,6.6,sun,2014,2,5,36,2,766,0.580454927809098,0.8142923779467267,0.3499999999999998,2.5,5.0,9.15,7.5,5.171428571428571,2.9639299843925278,5.878571428571428,2.3272395570811377,6.596666666666666,2.3809927418582473
